id,fullname,fullname-revised,name,name-revised
WOS:000403670500007,"Brander, Gustaf|D'Onofrio, Brian M.|Fernandez de la Cruz, Lorena|Larsson, Henrik|Lichtenstein, Paul|Mataix-Cols, David|Ruck, Christian|Runeson, Bo|Rydell, Mina","Brander, Gustaf|D'Onofrio, Brian M.|Fernandez de la Cruz, Lorena|Larsson, Henrik|Lichtenstein, Paul|Mataix-Cols, David|Ruck, Christian|Runeson, Bo|Rydell, Mina","Brander, G|D'Onofrio, BM|Fernandez de la Cruz, L|Larsson, H|Lichtenstein, P|Mataix-Cols, D|Ruck, C|Runeson, B|Rydell, M","Brander, G|D'Onofrio, BM|Fernandez de la Cruz, L|Larsson, H|Lichtenstein, P|Mataix-Cols, D|Ruck, C|Runeson, B|Rydell, M"
WOS:000403859300005,"Barnes-Najor, Jessica|Fisher, Sycarah|Sheehan, Chelsea|Zapolski, Tamika C. B.","Barnes-Najor, Jessica|Fisher, Sycarah|Sheehan, Chelsea|Zapolski, Tamika C. B.","Barnes-Najor, J|Fisher, S|Sheehan, C|Zapolski, TCB","Barnes-Najor, J|Fisher, S|Sheehan, C|Zapolski, TCB"
WOS:000404569800006,"Huang, Jennifer C.|Lavallee, Danielle C.|Mullins, Daniel|Newhouse, Robin P.|Sofolahan-Oladeinde, Yewande","Huang, Jennifer C.|Lavallee, Danielle C.|Mullins, Daniel|Newhouse, Robin P.|Sofolahan-Oladeinde, Yewande","Huang, JC|Lavallee, DC|Mullins, D|Newhouse, RP|Sofolahan-Oladeinde, Y","Huang, JC|Lavallee, DC|Mullins, D|Newhouse, RP|Sofolahan-Oladeinde, Y"
WOS:000404602200017,"Bell, T.|Benneyworth, B. D.|Cain, M.|Carroll, A.|Chan, K. H.|Moser, E. A.","Bell, T.|Benneyworth, Brian D.|Cain, Mark|Carroll, Aaron E.|Chan, Katherine H.|Moser, E. A.","Bell, T|Benneyworth, BD|Cain, M|Carroll, A|Chan, KH|Moser, EA","Bell, T|Benneyworth, BD|Cain, M|Carroll, AE|Chan, KH|Moser, EA"
WOS:000404688900005,"Banks, Devin E.|Barnes-Najor, Jessica|Fisher, Sycarah|Hensel, Devon J.|Zapolski, Tamika C. B.","Banks, Devin E.|Barnes-Najor, Jessica|Fisher, Sycarah|Hensel, Devon J.|Zapolski, Tamika C. B.","Banks, DE|Barnes-Najor, J|Fisher, S|Hensel, DJ|Zapolski, TCB","Banks, DE|Barnes-Najor, J|Fisher, S|Hensel, DJ|Zapolski, TCB"
WOS:000404803500016,"Cederlof, Martin|D'Onofrio, Brian M.|Larsson, Henrik|Maughan, Barbara|Plomin, Robert","Cederlof, Martin|D'Onofrio, Brian M.|Larsson, Henrik|Maughan, Barbara|Plomin, Robert","Cederlof, M|D'Onofrio, BM|Larsson, H|Maughan, B|Plomin, R","Cederlof, M|D'Onofrio, BM|Larsson, H|Maughan, B|Plomin, R"
WOS:000405362500001,"Bell, Teresa M.|Kiel, Brandon A.|Koniaris, Leonidas G.|Markel, Troy A.|Valsangkar, Nakul P.|Zimmers, Teresa A.","Bell, Teresa M.|Kiel, Brandon A.|Koniaris, Leonidas G.|Markel, Troy A.|Valsangkar, Nakul P.|Zimmers, Teresa A.","Bell, TM|Kiel, BA|Koniaris, LG|Markel, TA|Valsangkar, NP|Zimmers, TA","Bell, TM|Kiel, BA|Koniaris, LG|Markel, TA|Valsangkar, NP|Zimmers, TA"
WOS:000406846500029,"Aalsma, Matthew C.|Pate, Marilyn R.|Schwartz, Katherine|Tu, Wanzhu","Aalsma, Matthew C.|Pate, Marilyn R.|Schwartz, Katherine|Tu, Wanzhu","Aalsma, MC|Pate, MR|Schwartz, K|Tu, WZ","Aalsma, MC|Pate, MR|Schwartz, K|Tu, WZ"
WOS:000406846500110,"Aalsma, Matthew C.|Downs, Stephen|Etter, Dillon|GIlbert, Amy Lewis|Hall, James|Ouyang Fangqian|Tu, Wanzhu|Williams, Rebekah","Aalsma, Matthew C.|Downs, Stephen M.|Etter, Dillon J.|Gilbert, Amy L.|Hall, James A.|Ouyang, Fangqian|Tu, Wanzhu|Williams, Rebekah L.","Aalsma, MC|Downs, S|Etter, D|GIlbert, AL|Hall, J|Ouyang, FQ|Tu, WZ|Williams, R","Aalsma, MC|Downs, SM 2|Etter, DJ|GIlbert, AL|Hall, JA|Ouyang, FQ|Tu, WZ|Williams, RL"
WOS:000406846500174,"Aalsma, Matthew C.|Downs, Stephen M.|Etter, Dillon J.|Gilbert, Amy L.|Hall, James A.|Ouyang, Fangqian|Tu, Wanzhu|Williams, Rebekah L.","Aalsma, Matthew C.|Downs, Stephen M.|Etter, Dillon J.|Gilbert, Amy L.|Hall, James A.|Ouyang, Fangqian|Tu, Wanzhu|Williams, Rebekah L.","Aalsma, MC|Downs, SM|Etter, DJ|Gilbert, AL|Hall, JA|Ouyang, FQ|Tu, WZ|Williams, RL","Aalsma, MC|Downs, SM 2|Etter, DJ|GIlbert, AL|Hall, JA|Ouyang, FQ|Tu, WZ|Williams, RL"
WOS:000406930300011,"Almqvist, Catarina|Cederlof, Martin|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Lu, Yi|Sjolander, Arvid","Almqvist, Catarina|Cederlof, Martin|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Lu, Yi|Sjolander, Arvid","Almqvist, C|Cederlof, M|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Lu, Y|Sjolander, A","Almqvist, C|Cederlof, M|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Lu, Y|Sjolander, A"
WOS:000407082400024,"Altman, R. B.|Beller, M.|Cavallari, L. H.|Cooper-DeHoff, R. M.|Elsey, A. R.|Embi, P. J.|Field, J. R.|Freimuth, R. R.|Haidar, C. E.|Handelman, S. K.|Johnson, J. A.|Klein, T. E.|Luzum, J. A.|O'Donnell, P. H.|Pakyz, R. E.|Palmer, K.|Pereira, N.|Peterson, J. F.|Pulley, J. M.|Ratain, M. J.|Relling, M. V.|Roden, D. M.|Sadee, W.|Schildcrout, J. S.|Shuldiner, A. R.|Wang, L.|Weinshilboum, R. M.|Weitzel, K. W.|Whirl-Carrillo, M.","Altman, R. B.|Beller, M.|Cavallari, L. H.|Cooper-DeHoff, R. M.|Elsey, A. R.|Embi, Peter J.|Field, J. R.|Freimuth, R. R.|Haidar, C. E.|Handelman, S. K.|Johnson, J. A.|Klein, T. E.|Luzum, J. A.|O'Donnell, P. H.|Pakyz, R. E.|Palmer, K.|Pereira, N.|Peterson, J. F.|Pulley, J. M.|Ratain, M. J.|Relling, M. V.|Roden, D. M.|Sadee, Wolfgang|Schildcrout, J. S.|Shuldiner, A. R.|Wang, L.|Weinshilboum, R. M.|Weitzel, K. W.|Whirl-Carrillo, M.","Altman, RB|Beller, M|Cavallari, LH|Cooper-DeHoff, RM|Elsey, AR|Embi, PJ|Field, JR|Freimuth, RR|Haidar, CE|Handelman, SK|Johnson, JA|Klein, TE|Luzum, JA|O'Donnell, PH|Pakyz, RE|Palmer, K|Pereira, N|Peterson, JF|Pulley, JM|Ratain, MJ|Relling, MV|Roden, DM|Sadee, W|Schildcrout, JS|Shuldiner, AR|Wang, L|Weinshilboum, RM|Weitzel, KW|Whirl-Carrillo, M","Altman, RB|Beller, M|Cavallari, LH|Cooper-DeHoff, RM|Elsey, AR|Embi, PJ|Field, JR|Freimuth, RR|Haidar, CE|Handelman, SK|Johnson, JA|Klein, TE|Luzum, JA|O'Donnell, PH|Pakyz, RE|Palmer, K|Pereira, N|Peterson, JF|Pulley, JM|Ratain, MJ|Relling, MV|Roden, DM|Sadee, W|Schildcrout, JS|Shuldiner, AR|Wang, L|Weinshilboum, RM|Weitzel, KW|Whirl-Carrillo, M"
WOS:000407198700006,"Cano, Miguel Angel|de Dios, Marcel A.|Richter, James|Vaughan, Ellen L.|Waldron, Mary","Cano, Miguel Angel|de Dios, Marcel A.|Richter, James|Vaughan, Ellen L.|Waldron, Mary","Cano, MA|de Dios, MA|Richter, J|Vaughan, EL|Waldron, M","Cano, MA|de Dios, MA|Richter, J|Vaughan, EL|Waldron, M"
WOS:000407616000026,"D'Onofrio, Brian M.|Sujan, Ayesha C.","D'Onofrio, Brian M.|Sujan, Ayesha C.","D'Onofrio, BM|Sujan, AC","D'Onofrio, BM|Sujan, AC"
WOS:000407980800006,"Aalsma, Matthew C.|Hall, James A.|Jaggers, Jeremiah W.|Richardson, Eprise Armstrong","Aalsma, Matthew C.|Hall, James A.|Jaggers, Jeremiah W.|Richardson, Eprise Armstrong","Aalsma, MC|Hall, JA|Jaggers, JW|Richardson, EA","Aalsma, MC|Hall, JA|Jaggers, JW|Richardson, EA"
WOS:000408180800010,"Cheon, Jooyoung|Dennison-Himmelfarb, Cheryl|Gray, Tracy|Johantgen, Meg|Miller, Wanda|Newhouse, Robin P.|Pruitt, Robin|Thomas, Sue A.|Trocky, Nina M.","Cheon, Jooyoung|Dennison-Himmelfarb, Cheryl|Gray, Tracy|Johantgen, Meg|Miller, Wanda|Newhouse, Robin P.|Pruitt, Robin|Thomas, Sue A.|Trocky, Nina M.","Cheon, J|Dennison-Himmelfarb, C|Gray, T|Johantgen, M|Miller, W|Newhouse, RP|Pruitt, R|Thomas, SA|Trocky, NM","Cheon, J|Dennison-Himmelfarb, C|Gray, T|Johantgen, M|Miller, W|Newhouse, RP|Pruitt, R|Thomas, SA|Trocky, NM"
WOS:000408194000001,"Comer, Karen|King, Jerry|Liu, Sandra S.|Meyerson, Beth E.|Miller, Laura","Comer, Karen Frederickson|King, Jerry|Liu, Sandra S.|Meyerson, Beth E.|Miller, Laura","Comer, K|King, J|Liu, SS|Meyerson, BE|Miller, L","Comer, KF|King, J|Liu, SS|Meyerson, BE|Miller, L"
WOS:000408317700011,"Almqvist, Catarina|Bulik, Cynthia M.|D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Langstrom, Niklas|Larsson, Henrik|Lichtenstein, Paul|Norring, Claes|Thornton, Laura M.|Yao, Shuyang","Almqvist, Catarina|Bulik, Cynthia M.|D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul|Norring, Claes|Thornton, Laura M.|Yao, Shuyang","Almqvist, C|Bulik, CM|D'Onofrio, BM|Kuja-Halkola, R|Langstrom, N|Larsson, H|Lichtenstein, P|Norring, C|Thornton, LM|Yao, SY","Almqvist, C|Bulik, CM|D'Onofrio, BM|Kuja-Halkola, R|Langstrom, N|Larsson, H|Lichtenstein, P|Norring, C|Thornton, LM|Yao, SY"
WOS:000408403100222,"Arkins, Tom|Bakoyannis, Giorgos|Cook, Ryan|Gradus-Pizlo, Irmina|Jung, Miyeon|Lake, Kittle R.|Newhouse, Robin P.|O'Donnell, Dan|Pang, Peter|Pressler, Susan J.|Smith, Maddison","Arkins, Thomas|Bakoyannis, Giorgos|Cook, Ryan|Gradus-Pizlo, Irmina|Jung, Miyeon|Lake, Kittle R.|Newhouse, Robin P.|O'Donnell, Dan|Pang, Peter|Pressler, Susan J.|Smith, Maddison","Arkins, T|Bakoyannis, G|Cook, R|Gradus-Pizlo, I|Jung, M|Lake, KR|Newhouse, RP|O'Donnell, D|Pang, P|Pressler, SJ|Smith, M","Arkins, T|Bakoyannis, G|Cook, R|Gradus-Pizlo, I|Jung, M|Lake, KR|Newhouse, RP|O'Donnell, D|Pang, P|Pressler, SJ|Smith, M"
WOS:000408534500014,"Barnes, Jessica|Fisher, Sycarah|Hsu, Wei-Wen|Zapolski, Tamika C. B.","Barnes, Jessica|Fisher, Sycarah|Hsu, Wei-Wen|Zapolski, Tamika C. B.","Barnes, J|Fisher, S|Hsu, WW|Zapolski, TCB","Barnes, J|Fisher, S|Hsu, WW|Zapolski, TCB"
WOS:000408892000013,"Chang, Zheng|D'Onofrio, Brian M.|Gibbons, Robert D.|Hur, Kwan|Lahey, Benjamin B.|Larsson, Henrik|Lichtenstein, Paul|Quinn, Patrick D.|Rickert, Martin E.|Sjolander, Arvid","Chang, Zheng|D'Onofrio, Brian M.|Gibbons, Robert D.|Hur, Kwan|Lahey, Benjamin B.|Larsson, Henrik|Lichtenstein, Paul|Quinn, Patrick D.|Rickert, Martin|Sjolander, Arvid","Chang, Z|D'Onofrio, BM|Gibbons, RD|Hur, K|Lahey, BB|Larsson, H|Lichtenstein, P|Quinn, PD|Rickert, ME|Sjolander, A","Chang, Z|D'Onofrio, BM|Gibbons, RD|Hur, K|Lahey, BB|Larsson, H|Lichtenstein, P|Quinn, PD|Rickert, ME|Sjolander, A"
WOS:000409183600023,"Adler-Milstein, Julia|Embi, Peter J.|Middleton, Blackford|Sarkar, Indra Neil|Smith, Jeff","Adler-Milstein, Julia|Embi, Peter J.|Middleton, Blackford|Sarkar, Indra Neil|Smith, Jeff","Adler-Milstein, J|Embi, PJ|Middleton, B|Sarkar, IN|Smith, J","Adler-Milstein, J|Embi, PJ|Middleton, B|Sarkar, IN|Smith, J 2"
WOS:000409937200005,"Almqvist, Catarina|D'Onofrio, Brian M.|Hernandez-Diaz, Sonia|Larsson, Henrik|Lichtenstein, Paul|Oberg, A. Sara|Quinn, Patrick D.|Rickert, Martin E.|Sujan, Ayesha C.","Almqvist, Catarina|D'Onofrio, Brian M.|Hernandez-Diaz, Sonia|Larsson, Henrik|Lichtenstein, Paul|Oberg, Anna Sara|Quinn, Patrick D.|Rickert, Martin|Sujan, Ayesha C.","Almqvist, C|D'Onofrio, BM|Hernandez-Diaz, S|Larsson, H|Lichtenstein, P|Oberg, AS|Quinn, PD|Rickert, ME|Sujan, AC","Almqvist, C|D'Onofrio, BM|Hernandez-Diaz, S|Larsson, H|Lichtenstein, P|Oberg, AS|Quinn, PD|Rickert, ME|Sujan, AC"
WOS:000410140700017,"Diekema, Douglas S.|Duchin, Jeff|Kodish, Eric|Marcuse, Edgar K.|Omer, Saad B.|Opel, Douglas J.|Orenstein, Walt|Schwartz, Jason L.|Silverman, Ross","Diekema, Douglas S.|Duchin, Jeff|Kodish, Eric|Marcuse, Edgar K.|Omer, Saad B.|Opel, Douglas J.|Orenstein, Walt|Schwartz, Jason L.|Silverman, Ross D.","Diekema, DS|Duchin, J|Kodish, E|Marcuse, EK|Omer, SB|Opel, DJ|Orenstein, W|Schwartz, JL|Silverman, R","Diekema, DS|Duchin, J|Kodish, E|Marcuse, EK|Omer, SB|Opel, DJ|Orenstein, W|Schwartz, JL|Silverman, RD"
WOS:000410282300011,"Hensel, Wendy F.|Silverman, Ross D.","Hensel, Wendy F.|Silverman, Ross D.","Hensel, WF|Silverman, RD","Hensel, WF|Silverman, RD"
WOS:000410472900013,"Cottingham, Ann H.|Griffin, Wilma J.|Inui, Thomas S.|Ivy, Steven S.|Litzelman, Debra K.|Perkins, Anthony|Schmitt-Wendholt, Kathleen M.","Cottingham, Ann H.|Griffin, Wilma J.|Inui, Thomas S.|Ivy, Steven S.|Litzelman, Debra K.|Perkins, Anthony J.|Schmitt-Wendholt, Kathleen M.","Cottingham, AH|Griffin, WJ|Inui, TS|Ivy, SS|Litzelman, DK|Perkins, A|Schmitt-Wendholt, KM","Cottingham, AH|Griffin, WJ|Inui, TS|Ivy, SS|Litzelman, DK|Perkins, AJ|Schmitt-Wendholt, KM"
WOS:000410718500002,"Bell, Teresa|Fecher, Alison M.|Hatcher, LeRanna|Jenkins, Peter C.|Stokes, Samantha","Bell, Teresa M.|Fecher, Alison M.|Hatcher, LeRanna|Jenkins, Peter C.|Stokes, Samantha M.","Bell, T|Fecher, AM|Hatcher, L|Jenkins, PC|Stokes, S","Bell, TM|Fecher, AM|Hatcher, L|Jenkins, PC|Stokes, SM"
WOS:000411714900011,"Griesse, Rebecca|Haderxhanaj, Laura|Markowitz, Lauri E.|McGinnis, Emily|Meites, Elissa|Meyerson, Beth E.|Saraiya, Mona|Smith, William|Snoek, Emily","Griesse, Rebecca|Haderxhanaj, Laura T.|Markowitz, Lauri E.|McGinnis, Emily|Meites, Elissa|Meyerson, Beth E.|Saraiya, Mona|Smith, William|Snoek, Emily","Griesse, R|Haderxhanaj, L|Markowitz, LE|McGinnis, E|Meites, E|Meyerson, BE|Saraiya, M|Smith, W|Snoek, E","Griesse, R|Haderxhanaj, LT|Markowitz, LE|McGinnis, E|Meites, E|Meyerson, BE|Saraiya, M|Smith, W|Snoek, E"
WOS:000411933600004,"Francis, Heather|Meyerson, Beth","Francis, Heather|Meyerson, Beth E.","Francis, H|Meyerson, B","Francis, H|Meyerson, BE"
WOS:000412176000005,"King, Jerry|Liu, Sandra S.|Meyerson, Beth|Ostovari, Mina|Yih, Yuehwern","King, Jerry|Liu, Sandra S.|Meyerson, Beth E.|Ostovari, Mina|Yih, Yuehwern","King, J|Liu, SS|Meyerson, B|Ostovari, M|Yih, Y","King, J|Liu, SS|Meyerson, BE|Ostovari, M|Yih, Y"
WOS:000412250100011,"Banks, Devin E.|Mpofu, Philani|Rowe, Alia T.|Zapolski, Tamika C. B.","Banks, Devin E.|Mpofu, Philani|Rowe, Alia T.|Zapolski, Tamika C. B.","Banks, DE|Mpofu, P|Rowe, AT|Zapolski, TCB","Banks, DE|Mpofu, P|Rowe, AT|Zapolski, TCB"
WOS:000412863500008,"Boehm, Stephen L., II|Colar, Delphine|Melon, Laverne C.|Moore, Eileen M.|Nolan, Zachary T.","Boehm, Stephen L.|Colar, Delphine|Melon, Laverne C.|Moore, Eileen M.|Nolan, Zachary T.","Boehm, SL|Colar, D|Melon, LC|Moore, EM|Nolan, ZT","Boehm, SL|Colar, D|Melon, LC|Moore, EM|Nolan, ZT"
WOS:000413010400007,"Barnett, William K.|Embi, Peter J.|Fultz-Hollis, Kate|Mosa, Abu S. M.|Sanchez-Pinto, L. Nelson|Tachinardi, Umberto","Barnett, William K.|Embi, Peter J.|Fultz-Hollis, Kate|Mosa, Abu S. M.|Sanchez-Pinto, L. Nelson|Tachinardi, Umberto","Barnett, WK|Embi, PJ|Fultz-Hollis, K|Mosa, ASM|Sanchez-Pinto, LN|Tachinardi, U","Barnett, WK|Embi, PJ|Fultz-Hollis, K|Mosa, ASM|Sanchez-Pinto, LN|Tachinardi, U"
WOS:000413304300042,"Bell, Teresa|Brown, John W.|Kumar, Mohineesh|Rodefeld, Mark D.|Turrentine, Mark W.","Bell, Teresa M.|Brown, John W.|Kumar, Mohineesh|Rodefeld, Mark D.|Turrentine, Mark W.","Bell, T|Brown, JW|Kumar, M|Rodefeld, MD|Turrentine, MW","Bell, TM|Brown, JW|Kumar, M|Rodefeld, MD|Turrentine, MW"
WOS:000413652400013,"Brander, G.|D'Onofrio, B. M.|Fernandez de la Cruz, L.|Larsson, H.|Lichtenstein, P.|Mataix-Cols, D.|Ruck, C.|Runeson, B.|Rydell, M.","Brander, Gustaf|D'Onofrio, Brian M.|Fernandez de la Cruz, Lorena|Larsson, Henrik|Lichtenstein, Paul|Mataix-Cols, David|Ruck, Christian|Runeson, Bo|Rydell, Mina","Brander, G|D'Onofrio, BM|Fernandez de la Cruz, L|Larsson, H|Lichtenstein, P|Mataix-Cols, D|Ruck, C|Runeson, B|Rydell, M","Brander, G|D'Onofrio, BM|Fernandez de la Cruz, L|Larsson, H|Lichtenstein, P|Mataix-Cols, D|Ruck, C|Runeson, B|Rydell, M"
WOS:000413847705096,"Brikell, I.|Chang, Z.|D'Onofrio, B. M.|Ghirardi, L.|Kuja-Halkola, R.|Larsson, H.","Brikell, Isabell|Chang, Zheng|D'Onofrio, Brian M.|Ghirardi, Laura|Kuja-Halkola, Ralf|Larsson, Henrik","Brikell, I|Chang, Z|D'Onofrio, BM|Ghirardi, L|Kuja-Halkola, R|Larsson, H","Brikell, I|Chang, Z|D'Onofrio, BM|Ghirardi, L|Kuja-Halkola, R|Larsson, H"
WOS:000414119600028,"Aalsma, Matthew C.|Anderson, Valerie R.|Ouyang, Fangqian|Rosenman, Marc B.|Schwartz, Katherine|Tu, Wanzhu|Wiehe, Sarah E.","Aalsma, Matthew C.|Anderson, Valerie R.|Ouyang, Fangqian|Rosenman, Marc B.|Schwartz, Katherine|Tu, Wanzhu|Wiehe, Sarah E.","Aalsma, MC|Anderson, VR|Ouyang, FQ|Rosenman, MB|Schwartz, K|Tu, WZ|Wiehe, SE","Aalsma, MC|Anderson, VR|Ouyang, FQ|Rosenman, MB|Schwartz, K|Tu, WZ|Wiehe, SE"
WOS:000415057600006,"Brandt, Lena|D'Onofrio, Brian|Franck, Johan|Larsson, Henrik|Skoglund, Charlotte","Brandt, Lena|D'Onofrio, Brian M.|Franck, Johan|Larsson, Henrik|Skoglund, Charlotte","Brandt, L|D'Onofrio, B|Franck, J|Larsson, H|Skoglund, C","Brandt, L|D'Onofrio, BM|Franck, J|Larsson, H|Skoglund, C"
WOS:000415614000019,"Branch, William T., Jr.|Derse, Arthur R.|Dunne, Dana|Frankel, Richard M.|Gilligan, MaryAnn C.|Hafler, Janet P.|Litzelman, Debra K.|Osterberg, Lars G.|Pittman, J. Richard|Plews-Ogan, Margaret|Rider, Elizabeth A.|Weil, Amy B.","Branch, William T., Jr.|Derse, Arthur R.|Dunne, Dana W.|Frankel, Richard M.|Gilligan, MaryAnn C.|Hafler, Janet P.|Litzelman, Debra K.|Osterberg, Lars G.|Pittman, J. Richard|Plews-Ogan, Margaret|Rider, Elizabeth A.|Weil, Amy B.","Branch, WT|Derse, AR|Dunne, D|Frankel, RM|Gilligan, MC|Hafler, JP|Litzelman, DK|Osterberg, LG|Pittman, JR|Plews-Ogan, M|Rider, EA|Weil, AB","Branch, WT|Derse, AR|Dunne, DW|Frankel, RM|Gilligan, MC|Hafler, JP|Litzelman, DK|Osterberg, LG|Pittman, JR|Plews-Ogan, M|Rider, EA|Weil, AB"
WOS:000415813600046,"Almqvist, Catarina|D'Onofrio, Brian|Iliadou, Anastasia|Johansson, Anna|Larsson, Henrik|Lichtenstein, Paul|Quinn, Patrick|Rickert, Martin|Weibull, Caroline","Almqvist, Catarina|D'Onofrio, Brian M.|Iliadou, Anastasia N.|Johansson, Anna L. V.|Larsson, Henrik|Lichtenstein, Paul|Quinn, Patrick D.|Rickert, Martin|Weibull, Caroline E.","Almqvist, C|D'Onofrio, B|Iliadou, A|Johansson, A|Larsson, H|Lichtenstein, P|Quinn, P|Rickert, M|Weibull, C","Almqvist, C|D'Onofrio, BM|Iliadou, AN|Johansson, ALV|Larsson, H|Lichtenstein, P|Quinn, PD|Rickert, ME|Weibull, CE"
WOS:000415813600136,"D'Onofrio, Brian|Larsson, Henrik|Lichtenstein, Paul|Pettersson, Erik","D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Pettersson, Erik","D'Onofrio, B|Larsson, H|Lichtenstein, P|Pettersson, E","D'Onofrio, BM|Larsson, H|Lichtenstein, P|Pettersson, E"
WOS:000415813600150,"D'Onofrio, Brian|Larsson, Henrik|Lichtenstein, Paul|Lundstrom, Sebastian|O'Reilly, Lauren|Quinn, Patrick","D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Lundstrom, Sebastian|O'Reilly, Lauren|Quinn, Patrick D.","D'Onofrio, B|Larsson, H|Lichtenstein, P|Lundstrom, S|O'Reilly, L|Quinn, P","D'Onofrio, BM|Larsson, H|Lichtenstein, P|Lundstrom, S|O'Reilly, L|Quinn, PD"
WOS:000415813600159,"Almqvist, Catarina|D'Onofrio, Brian|Hernandez-Diaz, Sonia|Larsson, Henrik|Lichtenstein, Paul|Oberg, A. Sara|Quinn, Patrick|Rickert, Martin|Sujan, Ayesha","Almqvist, Catarina|D'Onofrio, Brian M.|Hernandez-Diaz, Sonia|Larsson, Henrik|Lichtenstein, Paul|Oberg, Anna Sara|Quinn, Patrick D.|Rickert, Martin|Sujan, Ayesha C.","Almqvist, C|D'Onofrio, B|Hernandez-Diaz, S|Larsson, H|Lichtenstein, P|Oberg, AS|Quinn, P|Rickert, M|Sujan, A","Almqvist, C|D'Onofrio, BM|Hernandez-Diaz, S|Larsson, H|Lichtenstein, P|Oberg, AS|Quinn, PD|Rickert, ME|Sujan, AC"
WOS:000415815800034,"Bolte, Sven|D'Onofrio, Brian M.|Falck-Ytter, Terje|Kennedy, Daniel P.|Lichtenstein, Paul|Quinn, Patrick D.","Bolte, Sven|D'Onofrio, Brian M.|Falck-Ytter, Terje|Kennedy, Daniel P.|Lichtenstein, Paul|Quinn, Patrick D.","Bolte, S|D'Onofrio, BM|Falck-Ytter, T|Kennedy, DP|Lichtenstein, P|Quinn, PD","Bolte, S|D'Onofrio, BM|Falck-Ytter, T|Kennedy, DP|Lichtenstein, P|Quinn, PD"
WOS:000416106400277,"Fortenberry, J. D.|Hensel, D. J.|Rosenberger, J. G.|Roth, A. M.|Truong, Q.|Wagner, K. D.|Wiehe, S. E.","Fortenberry, J. Dennis|Hensel, Devon J.|Rosenberger, Joshua G.|Roth, Alexis M.|Truong, Q.|Wagner, Karla D.|Wiehe, Sarah E.","Fortenberry, JD|Hensel, DJ|Rosenberger, JG|Roth, AM|Truong, Q|Wagner, KD|Wiehe, SE","Fortenberry, JD|Hensel, DJ|Rosenberger, JG|Roth, AM|Truong, Q|Wagner, KD|Wiehe, SE"
WOS:000417209100022,"Ayuo, Paul O.|Einterz, Robert M.|Gardner, Adrian|Huskins, Jordan C.|Inui, Thomas S.|Litzelman, Debra K.|Owiti, Philip|Schmitt-Wendholt, Kathleen M.|Stone, Geren S.|Umoren, Rachel A.|Wambui, Charity","Ayuo, Paul O.|Einterz, Robert M.|Gardner, Adrian|Huskins, Jordan C.|Inui, Thomas S.|Litzelman, Debra K.|Owiti, Philip|Schmitt-Wendholt, Kathleen M.|Stone, Geren S.|Umoren, Rachel A.|Wambui, Charity","Ayuo, PO|Einterz, RM|Gardner, A|Huskins, JC|Inui, TS|Litzelman, DK|Owiti, P|Schmitt-Wendholt, KM|Stone, GS|Umoren, RA|Wambui, C","Ayuo, PO|Einterz, RM|Gardner, A|Huskins, JC|Inui, TS|Litzelman, DK|Owiti, P|Schmitt-Wendholt, KM|Stone, GS|Umoren, RA|Wambui, C"
WOS:000417338800003,"Blosser, Sara J.|Brooks, John T.|Campbell, Ellsworth M.|Chapman, Erika|Duwve, Joan|Galang, Romeo R.|Gentry, Jessica|Hanson, Debra|Heneine, Walid|Jia, Hongwei|Kagan, Ron M.|Luo, Wei|Masciotra, Silvina|Oster, Alexandra M.|Owen, S. Michele|Peters, Philip J.|Peyrani, Paula|Pontones, Pamela|Roseberry, Jeremy C.|Shankar, Anupama|Spiller, Michael W.|Switzer, William M.|Whitcomb, Jeannette M.","Blosser, Sara J.|Brooks, John T.|Campbell, Ellsworth M.|Chapman, Erika L.|Duwve, Joan M.|Galang, Romeo R.|Gentry, Jessica|Hanson, Debra|Heneine, Walid|Jia, Hongwei|Kagan, Ron M.|Luo, Wei|Masciotra, Silvina|Oster, Alexandra M.|Owen, S. Michele|Peters, Philip J.|Peyrani, Paula|Pontones, Pamela|Roseberry, Jeremy C.|Shankar, Anupama|Spiller, Michael W.|Switzer, William M.|Whitcomb, Jeannette M.","Blosser, SJ|Brooks, JT|Campbell, EM|Chapman, E|Duwve, J|Galang, RR|Gentry, J|Hanson, D|Heneine, W|Jia, HW|Kagan, RM|Luo, W|Masciotra, S|Oster, AM|Owen, SM|Peters, PJ|Peyrani, P|Pontones, P|Roseberry, JC|Shankar, A|Spiller, MW|Switzer, WM|Whitcomb, JM","Blosser, SJ|Brooks, JT|Campbell, EM|Chapman, EL|Duwve, JM|Galang, RR|Gentry, J|Hanson, D|Heneine, W|Jia, HW|Kagan, RM|Luo, W|Masciotra, S|Oster, AM|Owen, SM|Peters, PJ|Peyrani, P|Pontones, P|Roseberry, JC|Shankar, A|Spiller, MW|Switzer, WM|Whitcomb, JM"
